audio_path,transcription
dataset_small/train/audio_files/cskh_minimax2536.wav,"Sở hữu ngay sản phẩm độc quyền này, chỉ có hôm nay."
dataset_small/train/audio_files/LSVSC_audio_26076.wav,Thì đây chính sách hỗ trợ này cái cái mức hỗ trợ thì nó không lớn
dataset_small/train/audio_files/vivoice_522701.wav,Tôi khoái cái lạnh đó lắm.
dataset_small/train/audio_files/cskh_minimax6905.wav,"Cứ thế tâm hồn họ tự nhiên tươi tắn chàn trề như một vườn hoa cỏ, có thể đón nhận mọi điều ở nhân gian."
dataset_small/train/audio_files/vivoice_335348.wav,Thì bây giờ phải làm sao?
dataset_small/train/audio_files/vivoice_630714.wav,Chúng ta luôn cố gắng theo đuổi sự mãn nguyện.
dataset_small/train/audio_files/vivoice_369908.wav,"Dù bạn có tin hay không, thỏi nam châm tủ lạnh soàng xĩnh đó lại là một trong những công cụ chữa bệnh hiệu quả nhất bạn từng có để giải phóng những cảm xúc bị mắc kẹt, miễn là bạn biết cách sử dụng."
dataset_small/train/audio_files/vivoice_337687.wav,Ông tôi loài xe phía trước.
dataset_small/train/audio_files/LSVSC_audio_15926.wav,Đó là một tháng ông Trạng điên đầu vì ngày nào cũng bị bà trạng càm ràm
dataset_small/train/audio_files/vivoice_185961.wav,"Mình cũng thử nhiều cách thì cũng hên, nó ra được hai cách mà nó phù hợp với tôi, thời điểm hiện tại."
dataset_small/train/audio_files/audio_21580_man_1.wav,"anh đâu ngỡ, hắn lại là giả."
dataset_small/train/audio_files/LSVSC_audio_23985.wav,Chúng tôi sẽ làm những cái hoạt động ví dụ như là chúng tôi sẽ đưa công nghệ vào chúng tôi đã phát triển mạnh trong cái vấn đề thương mại điện tử.
dataset_small/train/audio_files/LSVSC_audio_30199.wav,tiếp tục phối hợp đẩy mạnh nâng cao chất lượng thông tin tuyên truyền về công tác Nội chính phòng chống tham nhũng tiêu cực và cải cách tư pháp
dataset_small/train/audio_files/vivoice_750470.wav,Anh cần vận hành trong một thế giới thực.
dataset_small/train/audio_files/vivoice_147522.wav,Cái danh thần chết sẽ quá là tốt đẹp nếu so với sự xấu xa thực sự của mặt ngược.
dataset_small/train/audio_files/train_2089.wav,thay đổi đi.
dataset_small/train/audio_files/vivoice_613359.wav,Xung quanh tôi là những thi thể thối dữa đang trôi nổi một cách tĩnh lặng.
dataset_small/train/audio_files/audio_16639_man_1.wav,cô ấy đã bị giấu nhẹ bên trong tấm nệm.
dataset_small/train/audio_files/A35segment10.wav,"Dạ rồi, cái này là bên em có hỗ trợ cho khác shop mà bán hàng á, được giảm thêm cước phí ship à, thì cái này mình đã được nhân viên bên em tư vấn làm đồng giá phí ship cho anh chưa?"
dataset_small/train/audio_files/vivoice_669628.wav,"Thực hành mỗi ngày, làm mỗi ngày, chăm chỉ mỗi ngày, lao động mỗi ngày là đủ rồi."
dataset_small/train/audio_files/LSVSC_audio_06279.wav,sau đó thì chúng ta tổ chức đấu giá bán quyền thu phí để thu vốn lại cho nhà nước
dataset_small/train/audio_files/audio_17119_man_1.wav,là nó đã chín rồi đó.
dataset_small/train/audio_files/LSVSC_audio_39359.wav,đó là cơ sở có cái điều kiện về sản khoa
dataset_small/train/audio_files/A11seg0.wav,"À, cho em hỏi là phải anh Lân nghe máy không ạ?"
dataset_small/train/audio_files/web5ngay_20250222_011946_562.wav,nghe nó mắc cười vô cùng.
dataset_small/train/audio_files/vivoice_66743.wav,Nhưng mà vì thị trường nó đi xuống.
dataset_small/train/audio_files/LSVSC_audio_11563.wav,Năm học này số ngày đến trường của trẻ mầm non chỉ đếm trên đầu ngón tay
dataset_small/train/audio_files/LSVSC_audio_28091.wav,Vậy thì các bạn có nhìn ra được cái điều này hay không
dataset_small/train/audio_files/A61seg5.wav,"Ủa, chứ điện thoại này điện thoại ai?"
dataset_small/train/audio_files/audio_25609_man_1.wav,"tiếp tục dọa đèn pin qua ô cửa, đội trưởng phát hiện nó rất tối và sâu thẳng."
dataset_small/train/audio_files/vivoice_528837.wav,Khí hậu dễ chịu.
dataset_small/train/audio_files/audio_07492_man_1.wav,nhưng mà không quan trọng bởi vì anh em thực sự cũng chả cần phải hiểu cốt truyện con game này mà vẫn có thể chơi được và vui vẻ bình thường.
dataset_small/train/audio_files/LSVSC_audio_43442.wav,"""Có khả năng cứu chữa được tức là còn cơ hội sống nhưng mà trên mạng á, đây là con tôi, tôi có quyền dùng kiếm pháp không ai được quyền chấm dứt sự sống của bất kỳ ai."""
dataset_small/train/audio_files/vivoice_256486.wav,Họ hối hận vì họ gây tổn thương cho những người xung quanh.
dataset_small/train/audio_files/audio_06503_man_1.wav,"mới đây, chính phủ mới ban hành nghị định đối với người hành nghề khám bệnh, chữa bệnh và cơ sở khám bệnh chữa bệnh thuộc lực lượng vũ trang nhân dân, quy định rõ thời gian thực hành khám chữa bệnh tối thiểu của bác sĩ công an, quân y."
dataset_small/train/audio_files/vivoice_777788.wav,Nên nhiều khi tôi cũng có một cái ước mơ các bạn.
dataset_small/train/audio_files/vivoice_35584.wav,"Trong kinh dịch có viết, tu từ lập trí thành, có nghĩa là lời nói cần dựa trên nền tảng của sự chân thành."
dataset_small/train/audio_files/audio_10241_man_1.wav,rồi còn là việc mẹ cô bé là nhân viên dọn dẹp khách sạn nhà hắn.
dataset_small/train/audio_files/vivoice_81898.wav,Và sống trong ảo giác thành công mặc dù không thành công.
dataset_small/train/audio_files/vivoice_867239.wav,Và rồi ăn sáng sau khi đánh răng.
dataset_small/train/audio_files/LSVSC_audio_29907.wav,Người dân vùng xanh có thể được tập thể dục ở công viên nội khu dân cư.
dataset_small/train/audio_files/vivoice_846668.wav,Người đàn ông sau đó lấy ra một chức búa và đập nó lên tay cậu vài lần cho đến khi nó chỉ còn là một đống bầy nhảy đẫm máu.
dataset_small/train/audio_files/vivoice_412859.wav,"Thực sự thì sau khi đọc được bài viết này của John, tôi cảm thấy khá là buồn."
dataset_small/train/audio_files/5ba22961-0f5c-4e49-ab4b-a4c97297b5b0.wav,"à thì trước là anh mượn tầm gần ba triệu thì bây giờ đứng lãi cũng cả năm trời rồi, cũng đứng lãi lâu lắm rồi, phạt tối đa hiện tại là chỉ có hai triệu thôi, còn cái phạt tiền chậm kỳ thì tầm vài trăm nữa."
dataset_small/train/audio_files/LSVSC_audio_44560.wav,Người pháp đưa cà phê vào trồng tại Sơn La và một số tỉnh phía Bắc.
dataset_small/train/audio_files/LSVSC_audio_01108.wav,Sau năm năm luật có hiệu lực vẫn chưa lập phê duyệt xong hệ thống quy hoạch quốc gia
dataset_small/train/audio_files/LSVSC_audio_39450.wav,Chúng ta phải có các biện pháp để có thể giám sát được những cái vấn đề an toàn an ninh từ các cái giải pháp mà chúng ta đã triển khai đó.
dataset_small/train/audio_files/vivoice_160998.wav,Tại vì nếu bạn biết về cái trò chơi đó thì vẫn có cái khả năng bạn tìm được con số dương đúng không?
dataset_small/train/audio_files/audio_27763_man_1.wav,hoạt động gáy của chúng tạo ra âm thanh giống như tiếng cưa máy chạy.
dataset_small/train/audio_files/LSVSC_audio_22864.wav,"""Vừa cầm đưa lên mũi ngửi, mùi hôi hám bốc lên nồng nặc"""
dataset_small/train/audio_files/A124seg32.wav,"Đúng rồi đó, thì chị gọi để các bạn hỗ trợ luôn. Dạ vâng dạ vâng ạ. Dạ dạ vâng em chào chị ạ. Dạ"
dataset_small/train/audio_files/vivoice_110793.wav,"Video này có hình ảnh một người đàn ông mặc áo ba lỗ màu trắng, ngồi trên một chiếc bàn lớn trong một căn phòng trống rỗng, đang ăn một món, trông giống như là một bát soup, với một chiếc thiểu gỗ to quá khổ."
dataset_small/train/audio_files/vivoice_117609.wav,Chí tuệ là điều làm nên sự thành công của một con người.
dataset_small/train/audio_files/audio_01978_man_1.wav,"sau khi quét xong, cô tiếp tục nhận được tin nhắn đe dọa từ kẻ biến thái ẩn danh kia."
dataset_small/train/audio_files/vivoice_128506.wav,Thì như vậy là mình nhìn nó sai vấn đề.
dataset_small/train/audio_files/LSVSC_audio_34756.wav,thứ tư đó là bắt buộc chủ nuôi chó thì loài chó hung dữ thì phải mua bảo hiểm trách nhiệm dân sự đối với vật nuôi
dataset_small/train/audio_files/vivoice_711216.wav,"Anh Lý Tảng Đao, nụ cười dấu dao, lập mưu kín kẽ không để địch hay, bằng hàm ý rằng, phần lớn việc tiết lộ kế hoạch không khác gì đang dồn bản thân vào cửa tử."
dataset_small/train/audio_files/vivoice_699464.wav,Và giao tiếp bạo lực trong vô thức.
dataset_small/train/audio_files/c83028ae-a03a-4888-8524-d35c64d8f6aa.wav,"là ti bi bank đó chị, đúng rồi ti bi bank."
dataset_small/train/audio_files/LSVSC_audio_19261.wav,Quảng Ninh Phát hiện kho tái chế gần ba mươi tấn quần áo cũ thành mới rồi bán trên phết búc lừa người tiêu dùng
dataset_small/train/audio_files/audio_24280_man_1.wav,và tìm lại chính bản thân mình.
dataset_small/train/audio_files/audio_04267_man_1.wav,nó sẽ vừa nói về cuộc sống dưới góc nhìn của một con mèo vừa là cái nhìn của một người chủ với mèo ấy.
dataset_small/train/audio_files/audio_24209_man_1.wav,"ngoài ra, sự kiện vị diện vô tận, nơi hota đã thực hiện một số điều chỉnh với vũ trụ mô phỏng."
dataset_small/train/audio_files/audio_13198_man_1.wav,"trước tiên, đó là những áp lực về việc làm."
dataset_small/train/audio_files/cskh_minimax6088.wav,"Mua ngay hôm nay và nhận thêm một hộp miễn phí, chỉ áp dụng trong tuần này. Nhanh tay để không bỏ lỡ hương vị tuyệt vời."
dataset_small/train/audio_files/audio_19211_man_1.wav,không nhiều đâu nha các bạn.
dataset_small/train/audio_files/vivoice_128172.wav,"Giờ mình vô bài tập đầu tiên, để luyện tập một lần, xài một đời an yên, cả đời luôn."
dataset_small/train/audio_files/A139seg1.wav,Anh Vinh nghe máy không ạ?
dataset_small/train/audio_files/LSVSC_audio_13923.wav,phóng viên Thiên Lý thông tin
dataset_small/train/audio_files/vivoice_326928.wav,Nhưng mà người ta đâu có mượn mình thương hại đâu.
dataset_small/train/audio_files/LSVSC_audio_05435.wav,bằng mọi giá là để giải quyết được nhiều vấn đề mà cử tri người ta có ý kiến
dataset_small/train/audio_files/train_767.wav,tao gọi chúng mày lúc nào?
dataset_small/train/audio_files/LSVSC_audio_21273.wav,Lợi dụng nhu cầu của người tiêu dùng tăng cao từ nay đến cuối năm là thời điểm tình trạng buôn bán hàng lậu hàng kém chất lượng hàng giả được những kẻ buôn bán bất hợp pháp ráo riết đẩy mạnh.
dataset_small/train/audio_files/LSVSC_audio_38438.wav,Và nếu như chúng ta không có những cái thống nhất trong một hệ thống
dataset_small/train/audio_files/audio_26504_man_1.wav,chúng ta cùng xem món gì vậy bè.
dataset_small/train/audio_files/cskh_minimax7491.wav,"Trên đời này, nếu như chỉ trú tâm việc của mình, nghe nhưng không bản luận chuyện của người khác, hả chẳng phải sẽ tránh được sự thù ghét sao?"
dataset_small/train/audio_files/audio_14435_man_1.wav,tại sao tôi lại viết cuốn sách này?
dataset_small/train/audio_files/LSVSC_audio_31382.wav,Châu Á nay vẫn đang là điểm nóng của dịch bệnh trên toàn thế giới với tổng số ca mắc mới hàng ngày ở mức cao nhất so với các khu vực khác
dataset_small/train/audio_files/vivoice_210800.wav,Chiếc xe của tôi được chất đầy đồ. Tôi cũng đã bỏ công việc làm thêm của mình.
dataset_small/train/audio_files/train_1335.wav,và nếu bạn bôi nước lên giấy chỉ màu thì khả năng là giấy sẽ bị quăn lại và hỏng theo mình tốt nhất là bạn nên sử dụng phấn tiên và marker.
dataset_small/train/audio_files/vivoice_85358.wav,Đã nhận thấy một vật thể.
dataset_small/train/audio_files/vivoice_883790.wav,"Thì thật ra những cái đó là nói về chi tiết, về cụ thể thôi."
dataset_small/train/audio_files/vivoice_553507.wav,"Làm một việc gì đó, chúng ta thường không có kiên nhẫn, kiếm tiền cũng không đủ kiên nhẫn."
dataset_small/train/audio_files/vivoice_792401.wav,Bạn sẽ dễ dàng trở nên lo âu.
dataset_small/train/audio_files/vivoice_656557.wav,Tôi tin rằng rất là dễ để thấy những cái lợi ích như vậy.
dataset_small/train/audio_files/vivoice_709599.wav,"Để thay đổi điều này, bạn cần phải học cách kiểm soát cảm xúc."
dataset_small/train/audio_files/train_510.wav,sơn dầu giống acrylic ở chỗ là sau khi khô thì sơn có thể chống nước.
